ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance
A-818,Source2,2,2016-03-14 06:36:10,2016-03-14 07:06:10,39.4263,-83.6246,0.01
A-819,Source2,3,2016-03-14 06:46:45,2016-03-14 07:16:45,39.9783,-82.8526,0.01
A-820,Source2,3,2016-03-14 06:53:33,2016-03-14 07:23:33,39.8418,-84.1896,0.01
A-821,Source2,3,2016-03-14 06:52:49,2016-03-14 07:22:49,39.9536,-82.959,0.01
A-822,Source2,2,2016-03-14 07:01:50,2016-03-14 07:31:50,40.0531,-83.0496,0.01
A-823,Source2,3,2016-03-14 07:00:46,2016-03-14 07:30:46,39.9369,-82.8787,0.01
A-824,Source2,2,2016-03-14 07:14:41,2016-03-14 07:44:41,39.7806,-84.1635,0.01
A-825,Source2,3,2016-03-14 07:21:09,2016-03-14 07:51:09,39.7732,-84.1875,0.01
A-826,Source2,2,2016-03-14 07:28:18,2016-03-14 07:58:18,39.7786,-84.2047,0.01
A-827,Source2,2,2016-03-14 07:33:09,2016-03-14 08:03:09,39.793,-84.2061,0.01
A-828,Source2,3,2016-03-14 07:34:31,2016-03-14 08:04:31,39.7704,-84.1949,0.01
A-829,Source2,3,2016-03-14 07:43:20,2016-03-14 08:13:20,39.9764,-83.1192,0.01
A-830,Source2,3,2016-03-14 07:45:37,2016-03-14 08:15:37,39.6395,-84.2314,0.01
A-831,Source2,2,2016-03-14 07:44:58,2016-03-14 08:14:58,39.2326,-84.1593,0.01
A-832,Source2,2,2016-03-14 07:55:41,2016-03-14 08:25:41,39.7466,-84.2391,0.01
A-833,Source2,2,2016-03-14 08:21:01,2016-03-14 08:51:01,39.7428,-84.1825,0.01
A-834,Source2,2,2016-03-14 08:22:43,2016-03-14 08:52:43,39.7545,-84.1593,0.01
A-835,Source2,2,2016-03-14 08:22:11,2016-03-14 08:52:11,39.7499,-84.1394,0.01
A-836,Source2,3,2016-03-14 08:26:41,2016-03-14 08:56:41,40.1009,-82.9841,0.01
A-837,Source2,2,2016-03-14 08:34:44,2016-03-14 09:04:44,39.7728,-84.2019,0.0
A-838,Source2,2,2016-03-14 08:46:39,2016-03-14 09:16:39,39.4925,-84.1318,0.01
A-839,Source2,2,2016-03-14 08:52:44,2016-03-14 09:22:44,39.5709,-84.2517,0.01
A-840,Source2,2,2016-03-14 08:50:20,2016-03-14 09:20:20,39.8343,-82.7438,0.0
A-841,Source2,3,2016-03-14 09:03:36,2016-03-14 09:33:36,39.6228,-84.2299,0.01
A-842,Source2,3,2016-03-14 09:04:29,2016-03-14 09:34:29,39.4299,-84.0797,0.01
A-843,Source2,3,2016-03-14 09:00:30,2016-03-14 09:30:30,41.4074,-81.6468,0.01
A-844,Source2,3,2016-03-14 09:15:53,2016-03-14 09:45:53,41.4244,-81.5787,0.01
A-845,Source2,3,2016-03-14 10:46:46,2016-03-14 11:16:46,39.8922,-83.0392,0.01
A-846,Source2,2,2016-03-14 11:49:37,2016-03-14 12:19:37,41.0224,-83.6503,0.01
A-847,Source2,2,2016-03-15 05:28:48,2016-03-15 05:58:48,39.7421,-84.187,0.01
A-848,Source2,2,2016-03-15 05:48:00,2016-03-15 06:18:00,39.9053,-82.9687,0.01
A-849,Source2,2,2016-03-15 05:57:08,2016-03-15 06:27:08,39.7826,-84.1787,0.01
A-850,Source2,3,2016-03-15 06:07:20,2016-03-15 06:37:20,40.0076,-82.9122,0.01
A-851,Source2,2,2016-03-15 06:20:57,2016-03-15 06:50:57,39.4475,-84.1912,0.0
A-852,Source2,2,2016-03-15 06:27:16,2016-03-15 06:57:16,39.7877,-84.1734,0.01
A-853,Source2,2,2016-03-15 06:36:10,2016-03-15 07:06:10,39.4263,-83.6246,0.01
A-854,Source2,3,2016-03-15 06:46:45,2016-03-15 07:16:45,39.9783,-82.8526,0.01
A-855,Source2,3,2016-03-15 06:53:33,2016-03-15 07:23:33,39.8418,-84.1896,0.01
A-856,Source2,3,2016-03-15 06:52:49,2016-03-15 07:22:49,39.9536,-82.959,0.01
A-857,Source2,2,2016-03-15 07:01:50,2016-03-15 07:31:50,40.0531,-83.0496,0.01
A-858,Source2,3,2016-03-15 07:00:46,2016-03-15 07:30:46,39.9369,-82.8787,0.01
A-859,Source2,2,2016-03-15 07:14:41,2016-03-15 07:44:41,39.7806,-84.1635,0.01
A-860,Source2,3,2016-03-15 07:21:09,2016-03-15 07:51:09,39.7732,-84.1875,0.01
A-861,Source2,2,2016-03-15 07:28:18,2016-03-15 07:58:18,39.7786,-84.2047,0.01
A-862,Source2,2,2016-03-15 07:33:09,2016-03-15 08:03:09,39.793,-84.2061,0.01
A-863,Source2,3,2016-03-15 07:34:31,2016-03-15 08:04:31,39.7704,-84.1949,0.01
A-864,Source2,3,2016-03-15 07:43:20,2016-03-15 08:13:20,39.9764,-83.1192,0.01
A-865,Source2,3,2016-03-15 07:45:37,2016-03-15 08:15:37,39.6395,-84.2314,0.01
A-866,Source2,2,2016-03-15 07:44:58,2016-03-15 08:14:58,39.2326,-84.1593,0.01
A-867,Source2,2,2016-03-15 07:55:41,2016-03-15 08:25:41,39.7466,-84.2391,0.01
A-868,Source2,2,2016-03-15 08:21:01,2016-03-15 08:51:01,39.7428,-84.1825,0.01
A-869,Source2,2,2016-03-15 08:22:43,2016-03-15 08:52:43,39.7545,-84.1593,0.01
A-870,Source2,2,2016-03-15 08:22:11,2016-03-15 08:52:11,39.7499,-84.1394,0.01
A-871,Source2,3,2016-03-15 08:26:41,2016-03-15 08:56:41,40.1009,-82.9841,0.01
A-872,Source2,2,2016-03-15 08:34:44,2016-03-15 09:04:44,39.7728,-84.2019,0.0
A-873,Source2,2,2016-03-15 08:46:39,2016-03-15 09:16:39,39.4925,-84.1318,0.01
A-874,Source2,2,2016-03-15 08:52:44,2016-03-15 09:22:44,39.5709,-84.2517,0.01
A-875,Source2,2,2016-03-15 08:50:20,2016-03-15 09:20:20,39.8343,-82.7438,0.0
A-876,Source2,3,2016-03-15 09:03:36,2016-03-15 09:33:36,39.6228,-84.2299,0.01
A-877,Source2,3,2016-03-15 09:04:29,2016-03-15 09:34:29,39.4299,-84.0797,0.01
A-878,Source2,3,2016-03-15 09:00:30,2016-03-15 09:30:30,41.4074,-81.6468,0.01
A-879,Source2,3,2016-03-15 09:15:53,2016-03-15 09:45:53,41.4244,-81.5787,0.01
A-880,Source2,3,2016-03-15 10:46:46,2016-03-15 11:16:46,39.8922,-83.0392,0.01
A-881,Source2,2,2016-03-15 11:49:37,2016-03-15 12:19:37,41.0224,-83.6503,0.01
A-882,Source2,2,2016-03-16 05:28:48,2016-03-16 05:58:48,39.7421,-84.187,0.01
A-883,Source2,2,2016-03-16 05:48:00,2016-03-16 06:18:00,39.9053,-82.9687,0.01
A-884,Source2,2,2016-03-16 05:57:08,2016-03-16 06:27:08,39.7826,-84.1787,0.01
A-885,Source2,3,2016-03-16 06:07:20,2016-03-16 06:37:20,40.0076,-82.9122,0.01
A-886,Source2,2,2016-03-16 06:20:57,2016-03-16 06:50:57,39.4475,-84.1912,0.0
A-887,Source2,2,2016-03-16 06:27:16,2016-03-16 06:57:16,39.7877,-84.1734,0.01
A-888,Source2,2,2016-03-16 06:36:10,2016-03-16 07:06:10,39.4263,-83.6246,0.01
A-889,Source2,3,2016-06-22 12:29:21,2016-06-22 12:59:21,37.687484999999995,-122.13348400000001,0.0
A-890,Source2,3,2016-06-22 12:41:12,2016-06-22 13:11:12,37.334255,-122.032471,0.0
A-891,Source2,2,2016-06-22 12:31:22,2016-06-22 13:01:22,37.381865999999995,-121.963829,0.0
A-892,Source2,2,2016-06-22 12:46:58,2016-06-22 13:16:58,37.704407,-122.394241,0.0
A-893,Source2,3,2016-06-22 12:43:29,2016-06-22 13:13:29,38.169338,-122.199928,0.0
A-894,Source2,3,2016-06-22 12:56:27,2016-06-22 13:26:27,37.795124,-122.266594,0.0
A-895,Source2,2,2016-06-22 12:53:01,2016-06-22 13:23:01,37.276817,-122.00723300000001,0.0
A-896,Source2,3,2016-06-22 13:05:41,2016-06-22 13:35:41,37.756107,-122.39246399999999,0.0
A-897,Source2,3,2016-06-22 13:05:08,2016-06-22 13:35:08,37.793484,-122.26399199999999,0.0
A-898,Source2,2,2016-06-22 13:18:24,2016-06-22 13:48:24,37.877388,-122.18415800000001,0.0
A-899,Source2,2,2016-06-22 13:19:25,2016-06-22 14:04:25,38.478896999999996,-121.421066,0.0
A-900,Source2,2,2016-06-22 13:42:52,2016-06-22 14:12:52,37.54932,-122.292496,0.0
A-901,Source2,2,2016-06-22 13:42:22,2016-06-22 14:27:22,38.588772,-121.40425900000001,0.0
A-902,Source2,3,2016-06-22 13:54:49,2016-06-22 14:24:49,37.76329000000001,-122.216171,0.0
A-903,Source2,2,2016-06-22 13:53:36,2016-06-22 14:23:36,37.994178999999995,-122.07428700000001,0.0
A-904,Source2,3,2016-06-22 14:00:36,2016-06-22 14:47:00,38.641265999999995,-121.47375500000001,0.0
A-905,Source2,3,2016-06-22 14:00:36,2016-06-22 14:45:36,38.631653,-121.397972,0.0
A-906,Source2,3,2016-06-22 14:04:35,2016-06-22 14:34:35,37.560719,-122.03563700000001,0.0
A-907,Source2,2,2016-06-22 14:04:29,2016-06-22 14:49:29,38.343533,-121.335594,0.0
A-908,Source2,3,2016-06-22 14:16:51,2016-06-22 15:01:51,38.546046999999994,-121.509056,0.0
A-909,Source2,2,2016-06-22 14:31:14,2016-06-22 15:01:14,38.026489,-121.960167,0.0
A-910,Source2,2,2016-06-22 14:29:28,2016-06-22 15:17:00,39.202377,-121.06201200000001,0.0
A-911,Source2,2,2016-06-22 14:40:35,2016-06-22 15:10:35,36.988647,-121.982933,0.0
A-912,Source2,2,2016-06-22 14:50:47,2016-06-22 15:20:47,37.539642,-121.92385900000001,0.0
A-913,Source2,2,2016-06-22 14:52:35,2016-06-22 15:37:35,38.116135,-121.395554,0.0
A-914,Source2,2,2016-06-22 14:56:21,2016-06-22 15:26:21,38.23616,-122.461472,0.0
A-915,Source2,2,2016-06-22 15:22:39,2016-06-22 15:52:39,38.676525,-121.35961200000001,0.0
A-916,Source2,3,2016-06-22 15:36:39,2016-06-22 16:06:39,37.784884999999996,-122.39267,0.0
A-917,Source2,3,2016-06-22 15:37:17,2016-06-22 16:07:17,37.351471000000004,-121.91433700000002,0.0
A-918,Source2,2,2016-06-22 15:54:24,2016-06-22 16:24:24,38.937412,-121.095352,0.0
A-919,Source2,3,2016-06-22 15:55:13,2016-06-22 16:25:13,38.772587,-121.253479,0.0
A-920,Source2,2,2016-06-22 15:55:51,2016-06-22 16:25:51,39.300751,-121.02988400000001,0.0
A-921,Source2,3,2016-06-22 16:30:45,2016-06-22 17:00:45,37.410072,-121.87921899999999,0.0
A-922,Source2,2,2016-06-22 16:45:30,2016-06-22 17:15:30,38.675251,-121.35243200000001,0.0
A-923,Source2,2,2016-06-22 16:50:46,2016-06-22 17:20:46,38.667656,-121.33843999999999,0.0
A-924,Source2,2,2016-06-22 16:44:48,2016-06-22 17:14:48,38.678546999999995,-121.23500800000001,0.0
A-925,Source2,2,2016-06-22 16:44:23,2016-06-22 17:14:23,39.143547,-121.061333,0.0
A-926,Source2,3,2016-06-22 17:47:35,2016-06-22 18:32:35,38.552616,-121.69381000000001,0.0
A-927,Source2,2,2016-06-22 17:44:46,2016-06-22 18:29:46,37.570854,-122.032478,0.0
A-928,Source2,3,2016-06-22 17:56:42,2016-06-22 18:41:42,38.945254999999996,-121.046089,0.0
A-929,Source2,2,2016-06-22 18:06:34,2016-06-22 18:51:34,38.929756,-121.08866100000002,0.0
A-930,Source2,3,2016-06-22 18:13:45,2016-06-22 18:43:45,37.31652800000001,-121.91185800000001,0.0
A-931,Source2,3,2016-06-22 18:26:43,2016-06-22 18:56:43,37.315025,-121.90907299999999,0.0
A-932,Source2,3,2016-06-22 18:45:07,2016-06-22 19:15:07,37.830669,-122.293343,0.0
A-933,Source2,3,2016-06-22 18:54:05,2016-06-22 19:24:05,37.641117,-122.406021,0.0
A-934,Source2,3,2016-06-22 18:52:35,2016-06-22 19:22:35,37.693236999999996,-122.052116,0.0
A-935,Source2,3,2016-06-22 19:02:49,2016-06-22 19:32:49,37.852394,-122.02908300000001,0.0
A-936,Source2,2,2016-06-22 18:53:20,2016-06-22 19:38:20,38.373032,-121.35848200000001,0.0
A-937,Source2,3,2016-06-22 19:21:16,2016-06-22 19:51:16,38.643409999999996,-121.434265,0.0
A-938,Source2,3,2016-06-22 19:27:10,2016-06-22 20:12:10,38.537040999999995,-121.73906699999999,0.0
A-939,Source2,3,2016-06-22 19:25:00,2016-06-22 20:10:00,38.559505,-121.467201,0.0
A-940,Source2,3,2016-06-22 19:38:29,2016-06-22 20:23:29,38.546028,-121.50931499999999,0.0
A-941,Source2,3,2016-06-22 19:39:03,2016-06-22 20:24:03,38.942398,-121.09426100000002,0.0
A-942,Source2,3,2016-06-22 19:50:32,2016-06-22 20:35:32,38.618365999999995,-121.52941100000001,0.0
A-943,Source2,3,2016-06-22 19:49:43,2016-06-22 20:34:43,37.779552,-121.31451399999999,0.0
A-944,Source2,3,2016-06-22 19:52:44,2016-06-22 20:37:44,37.851658,-121.282875,0.0
A-945,Source2,3,2016-06-22 19:58:19,2016-06-22 20:43:19,38.64315,-121.43467700000001,0.0
A-946,Source2,2,2016-06-22 20:07:30,2016-06-22 20:52:30,38.658169,-120.969086,0.0
A-947,Source2,2,2016-06-22 20:20:55,2016-06-22 21:05:55,37.638011999999996,-121.324409,0.0
A-948,Source2,3,2016-06-22 20:42:15,2016-06-22 21:12:15,37.31638,-121.95153799999999,0.0
A-949,Source2,3,2016-06-22 20:51:12,2016-06-22 21:36:12,38.767025,-121.253128,0.0
A-950,Source2,2,2016-06-22 21:10:41,2016-06-22 22:25:41,39.233013,-121.03894,0.0
A-951,Source2,2,2016-06-22 21:44:20,2016-06-22 22:59:20,38.651775,-121.38294199999999,0.0
A-952,Source2,3,2016-06-22 22:01:43,2016-06-22 22:31:43,37.634174,-122.414825,0.0
A-953,Source2,3,2016-06-22 22:02:42,2016-06-22 22:32:42,37.581238,-122.04904199999999,0.0
A-954,Source2,2,2016-06-22 22:08:03,2016-06-22 23:23:03,38.601833,-121.38290400000001,0.0
A-955,Source2,2,2016-06-22 22:23:58,2016-06-22 22:53:58,38.236176,-122.461472,0.0
A-956,Source2,3,2016-06-22 22:22:53,2016-06-22 22:52:53,37.785542,-122.39138,0.0
A-957,Source2,2,2016-06-22 22:34:05,2016-06-22 23:04:05,37.62746,-120.99706299999998,0.0
A-958,Source2,2,2016-06-22 22:42:15,2016-06-22 23:42:15,38.761790999999995,-120.91541299999999,0.0
A-959,Source2,3,2016-06-22 23:26:28,2016-06-22 23:56:28,37.893116,-122.257324,0.0
A-960,Source2,2,2016-06-22 23:37:37,2016-06-23 00:07:37,38.657066,-121.38578,0.0
A-961,Source2,3,2016-06-22 23:38:15,2016-06-23 00:08:15,38.544838,-121.509743,0.0
A-962,Source2,2,2016-06-22 23:45:26,2016-06-23 00:15:26,38.66597,-121.336472,0.0
A-963,Source2,3,2016-06-23 00:13:30,2016-06-23 00:43:30,37.87635,-122.185257,0.0
A-964,Source2,2,2016-06-23 00:13:46,2016-06-23 00:43:46,37.873299,-122.187386,0.0
A-965,Source2,3,2016-06-23 00:13:58,2016-06-23 00:43:58,37.849205,-122.28588100000001,0.0
A-966,Source2,2,2016-06-23 00:14:14,2016-06-23 00:44:14,37.886017,-122.203773,0.0
A-967,Source2,2,2016-06-23 00:25:31,2016-06-23 00:55:31,37.581894,-122.000305,0.0
A-968,Source2,3,2016-06-23 00:40:02,2016-06-23 01:10:02,37.808022,-122.417313,0.0
A-969,Source2,3,2016-06-23 00:40:17,2016-06-23 01:10:17,37.807812,-122.417244,0.0
A-970,Source2,3,2016-06-23 00:41:40,2016-06-23 01:11:40,37.795101,-122.264778,0.0
A-971,Source2,3,2016-06-23 00:41:40,2016-06-23 01:11:40,37.795101,-122.264778,0.0
A-972,Source2,2,2016-06-23 00:50:54,2016-06-23 01:35:54,38.472755,-121.432655,0.0
A-973,Source2,2,2016-06-23 00:54:19,2016-06-23 01:39:19,38.641777,-121.467384,0.0
A-974,Source2,3,2016-06-23 01:05:07,2016-06-23 01:35:07,37.973419,-122.094208,0.0
A-975,Source2,2,2016-06-23 01:16:35,2016-06-23 01:46:35,37.818966,-122.183411,0.0
A-976,Source2,3,2016-06-23 01:21:49,2016-06-23 01:51:49,38.169136,-122.199654,0.0
A-977,Source2,3,2016-06-23 01:33:04,2016-06-23 02:03:04,37.351471000000004,-121.91433700000002,0.0
A-978,Source2,3,2016-06-23 01:41:35,2016-06-23 02:11:35,37.77124,-122.404556,0.0
A-979,Source2,3,2016-06-23 01:58:39,2016-06-23 02:28:39,37.755459,-122.417381,0.0
A-980,Source2,3,2016-06-23 02:14:47,2016-06-23 02:44:47,38.572189,-121.472916,0.0
A-981,Source2,3,2016-06-23 02:18:28,2016-06-23 02:48:28,37.747971,-122.403687,0.0
A-982,Source2,3,2016-06-23 02:20:00,2016-06-23 02:50:00,37.810566,-122.280144,0.0
A-983,Source2,3,2016-06-23 02:20:00,2016-06-23 02:50:00,37.810566,-122.280144,0.0
A-984,Source2,3,2016-06-23 02:22:20,2016-06-23 02:52:20,38.563919,-121.474632,0.0
A-985,Source2,3,2016-06-23 02:23:41,2016-06-23 02:53:41,37.784884999999996,-122.39267,0.0
A-986,Source2,2,2016-06-23 02:23:54,2016-06-23 03:08:54,37.757065,-122.380432,0.0
A-987,Source2,3,2016-06-23 02:24:16,2016-06-23 02:54:16,37.808292,-122.416801,0.0
A-988,Source2,2,2016-06-23 02:27:07,2016-06-23 03:12:07,37.800049,-122.274155,0.0
A-989,Source2,3,2016-06-23 02:37:37,2016-06-23 03:07:37,37.755459,-122.417381,0.0
A-990,Source2,3,2016-06-23 02:37:37,2016-06-23 03:07:37,37.755459,-122.417381,0.0
A-991,Source2,2,2016-06-23 02:40:48,2016-06-23 03:25:48,38.641777,-121.467384,0.0
A-992,Source2,3,2016-06-23 02:46:27,2016-06-23 03:16:27,38.601933,-121.383186,0.0
A-993,Source2,2,2016-06-23 02:46:57,2016-06-23 03:16:57,37.641117,-122.406021,0.0
A-994,Source2,2,2016-06-23 02:47:04,2016-06-23 03:17:04,37.795101,-122.264778,0.0
A-995,Source2,2,2016-06-23 02:47:04,2016-06-23 03:17:04,37.795101,-122.264778,0.0
A-996,Source2,2,2016-06-23 02:47:11,2016-06-23 03:17:11,37.795101,-122.264778,0.0
A-997,Source2,2,2016-06-23 02:48:42,2016-06-23 03:18:42,37.795101,-122.264778,0.0
A-998,Source2,2,2016-06-23 02:48:42,2016-06-23 03:18:42,37.795101,-122.264778,0.0
A-999,Source2,2,2016-06-23 02:48:48,2016-06-23 03:18:48,37.795101,-122.264778,0.0
A-1000,Source2,3,2016-06-23 02:49:09,2016-06-23 03:19:09,37.795101,-122.264778,0.0
A-1001,Source2,3,2016-06-23 02:49:15,2016-06-23 03:19:15,37.795101,-122.264778,0.0
A-1002,Source2,3,2016-06-23 02:52:43,2016-06-23 03:22:43,37.795101,-122.264778,0.0
A-1003,Source2,3,2016-06-23 02:52:48,2016-06-23 03:22:48,37.795101,-122.264778,0.0
A-1004,Source2,3,2016-06-23 02:54:14,2016-06-23 03:24:14,37.795101,-122.264778,0.0
A-1005,Source2,2,2016-06-23 03:00:23,2016-06-23 03:30:23,37.795101,-122.264778,0.0
A-1006,Source2,2,2016-06-23 03:00:29,2016-06-23 03:30:29,37.795101,-122.264778,0.0
A-1007,Source2,2,2016-06-23 03:00:46,2016-06-23 03:30:46,37.795101,-122.264778,0.0
A-1008,Source2,2,2016-06-23 03:00:52,2016-06-23 03:30:52,37.795101,-122.264778,0.0
A-1009,Source2,3,2016-06-23 03:00:52,2016-06-23 03:30:52,37.795101,-122.264778,0.0
A-1010,Source2,2,2016-06-23 03:02:49,2016-06-23 03:32:49,37.795101,-122.264778,0.0
A-1011,Source2,2,2016-06-23 03:03:05,2016-06-23 03:33:05,37.795101,-122.264778,0.0
A-1012,Source2,3,2016-06-23 03:03:05,2016-06-23 03:33:05,37.795101,-122.264778,0.0
A-1013,Source2,2,2016-06-23 03:03:34,2016-06-23 03:33:34,37.795101,-122.264778,0.0
A-1014,Source2,2,2016-06-23 03:03:39,2016-06-23 03:33:39,37.795101,-122.264778,0.0
A-1015,Source2,3,2016-06-23 03:05:07,2016-06-23 03:35:07,37.795101,-122.264778,0.0
A-1016,Source2,3,2016-06-23 03:06:58,2016-06-23 03:36:58,37.795101,-122.264778,0.0
A-1017,Source2,3,2016-06-23 03:07:03,2016-06-23 03:37:03,37.795101,-122.264778,0.0
A-1018,Source2,2,2016-06-23 03:07:09,2016-06-23 03:37:09,37.795101,-122.264778,0.0
A-1019,Source2,2,2016-06-23 03:08:29,2016-06-23 03:38:29,37.795101,-122.264778,0.0
A-1020,Source2,2,2016-06-23 03:10:04,2016-06-23 03:40:04,37.795101,-122.264778,0.0
A-1021,Source2,3,2016-06-23 03:10:10,2016-06-23 03:40:10,37.795101,-122.264778,0.0
A-1022,Source2,2,2016-06-23 03:11:34,2016-06-23 03:41:34,37.795101,-122.264778,0.0
A-1023,Source2,3,2016-06-23 03:11:39,2016-06-23 03:41:39,37.795101,-122.264778,0.0
A-1024,Source2,2,2016-06-23 03:12:02,2016-06-23 03:42:02,37.795101,-122.264778,0.0
A-1025,Source2,2,2016-06-23 03:12:02,2016-06-23 03:42:02,37.795101,-122.264778,0.0
A-1026,Source2,2,2016-06-23 03:12:12,2016-06-23 03:42:12,37.795101,-122.264778,0.0
A-1027,Source2,2,2016-06-23 03:12:28,2016-06-23 03:42:28,37.795101,-122.264778,0.0
A-1028,Source2,2,2016-06-23 03:12:33,2016-06-23 03:42:33,37.795101,-122.264778,0.0
A-1029,Source2,2,2016-06-23 03:12:47,2016-06-23 03:42:47,37.795101,-122.264778,0.0
A-1030,Source2,2,2016-06-23 03:13:03,2016-06-23 03:43:03,37.795101,-122.264778,0.0
A-1031,Source2,3,2016-06-23 03:13:08,2016-06-23 03:43:08,37.795101,-122.264778,0.0
A-1032,Source2,3,2016-06-23 03:13:25,2016-06-23 03:43:25,37.795101,-122.264778,0.0
A-1033,Source2,2,2016-06-23 03:14:14,2016-06-23 03:44:14,37.795101,-122.264778,0.0
A-1034,Source2,2,2016-06-23 03:14:19,2016-06-23 03:44:19,37.795101,-122.264778,0.0
A-1035,Source2,3,2016-06-23 03:14:26,2016-06-23 03:44:26,37.795101,-122.264778,0.0
A-1036,Source2,3,2016-06-23 03:14:31,2016-06-23 03:44:31,37.795101,-122.264778,0.0
A-1037,Source2,3,2016-06-23 03:14:36,2016-06-23 03:44:36,37.795101,-122.264778,0.0
A-1038,Source2,3,2016-06-23 03:14:52,2016-06-23 03:44:52,37.795101,-122.264778,0.0
A-1039,Source2,3,2016-06-23 03:14:58,2016-06-23 03:44:58,37.795101,-122.264778,0.0
A-1040,Source2,3,2016-06-23 03:15:05,2016-06-23 03:45:05,37.795101,-122.264778,0.0
A-1041,Source2,2,2016-06-23 03:15:20,2016-06-23 03:45:20,37.795101,-122.264778,0.0
A-1042,Source2,2,2016-06-23 03:15:25,2016-06-23 03:45:25,37.795101,-122.264778,0.0
A-1043,Source2,2,2016-06-23 03:15:30,2016-06-23 03:45:30,37.795101,-122.264778,0.0
A-1044,Source2,2,2016-06-23 03:15:35,2016-06-23 03:45:35,37.795101,-122.264778,0.0
A-1045,Source2,2,2016-06-23 03:15:40,2016-06-23 03:45:40,37.795101,-122.264778,0.0
A-1046,Source2,2,2016-06-23 03:15:45,2016-06-23 03:45:45,37.795101,-122.264778,0.0
A-1047,Source2,2,2016-06-23 03:15:50,2016-06-23 03:45:50,37.795101,-122.264778,0.0
A-1048,Source2,2,2016-06-23 03:15:56,2016-06-23 03:45:56,37.795101,-122.264778,0.0
A-1049,Source2,3,2016-06-23 03:16:01,2016-06-23 03:46:01,37.795101,-122.264778,0.0
A-1050,Source2,3,2016-06-23 03:16:06,2016-06-23 03:46:06,37.795101,-122.264778,0.0
A-1051,Source2,3,2016-06-23 03:16:11,2016-06-23 03:46:11,37.795101,-122.264778,0.0
A-1052,Source2,3,2016-06-23 03:16:16,2016-06-23 03:46:16,37.795101,-122.264778,0.0
A-1053,Source2,3,2016-06-23 03:16:21,2016-06-23 03:46:21,37.795101,-122.264778,0.0
A-1054,Source2,2,2016-06-23 03:16:26,2016-06-23 03:46:26,37.795101,-122.264778,0.0
A-1055,Source2,2,2016-06-23 03:16:31,2016-06-23 03:46:31,37.795101,-122.264778,0.0
A-1056,Source2,2,2016-06-23 03:16:36,2016-06-23 03:46:36,37.795101,-122.264778,0.0
A-1057,Source2,2,2016-06-23 03:16:41,2016-06-23 03:46:41,37.795101,-122.264778,0.0
A-1058,Source2,2,2016-06-23 03:16:46,2016-06-23 03:46:46,37.795101,-122.264778,0.0
A-1059,Source2,3,2016-06-23 03:16:51,2016-06-23 03:46:51,37.795101,-122.264778,0.0
A-1060,Source2,2,2016-06-23 03:16:56,2016-06-23 03:46:56,37.795101,-122.264778,0.0
A-1061,Source2,3,2016-06-23 03:17:01,2016-06-23 03:47:01,37.795101,-122.264778,0.0
A-1062,Source2,2,2016-06-23 03:17:06,2016-06-23 03:47:06,37.795101,-122.264778,0.0
A-1063,Source2,2,2016-06-23 03:17:11,2016-06-23 03:47:11,37.795101,-122.264778,0.0
A-1064,Source2,2,2016-06-23 03:17:16,2016-06-23 03:47:16,37.795101,-122.264778,0.0
A-1065,Source2,2,2016-06-23 03:17:21,2016-06-23 03:47:21,37.795101,-122.264778,0.0
A-1066,Source2,2,2016-06-23 03:17:26,2016-06-23 03:47:26,37.795101,-122.264778,0.0
A-1067,Source2,2,2016-06-23 03:17:31,2016-06-23 03:47:31,37.795101,-122.264778,0.0
A-1068,Source2,2,2016-06-23 03:17:36,2016-06-23 03:47:36,37.795101,-122.264778,0.0
A-1069,Source2,2,2016-06-23 03:17:42,2016-06-23 03:47:42,37.795101,-122.264778,0.0
A-1070,Source2,2,2016-06-23 03:17:47,2016-06-23 03:47:47,37.795101,-122.264778,0.0
A-1071,Source2,2,2016-06-23 03:17:52,2016-06-23 03:47:52,37.795101,-122.264778,0.0
A-1072,Source2,2,2016-06-23 03:17:57,2016-06-23 03:47:57,37.795101,-122.264778,0.0
A-1073,Source2,2,2016-06-23 03:18:02,2016-06-23 03:48:02,37.795101,-122.264778,0.0
A-1074,Source2,3,2016-06-23 03:18:07,2016-06-23 03:48:07,37.795101,-122.264778,0.0
A-1075,Source2,2,2016-06-23 03:18:12,2016-06-23 03:48:12,37.795101,-122.264778,0.0
A-1076,Source2,3,2016-06-23 03:18:17,2016-06-23 03:48:17,37.795101,-122.264778,0.0
A-1077,Source2,2,2016-06-23 03:18:22,2016-06-23 03:48:22,37.795101,-122.264778,0.0
A-1078,Source2,2,2016-06-23 03:18:27,2016-06-23 03:48:27,37.795101,-122.264778,0.0
A-1079,Source2,2,2016-06-23 03:18:32,2016-06-23 03:48:32,37.795101,-122.264778,0.0
A-1080,Source2,2,2016-06-23 03:18:38,2016-06-23 03:48:38,37.795101,-122.264778,0.0
A-1081,Source2,2,2016-06-23 03:18:43,2016-06-23 03:48:43,37.795101,-122.264778,0.0
A-1082,Source2,2,2016-06-23 03:18:48,2016-06-23 03:48:48,37.795101,-122.264778,0.0
A-1083,Source2,2,2016-06-23 03:18:53,2016-06-23 03:48:53,37.795101,-122.264778,0.0
A-1084,Source2,2,2016-06-23 03:18:58,2016-06-23 03:48:58,37.795101,-122.264778,0.0
A-1085,Source2,2,2016-06-23 03:19:03,2016-06-23 03:49:03,37.795101,-122.264778,0.0
